n,e,P_i,P_r,Days_Taken,survivors,Everyone_Dead,Infection_Type,Graph_Type,intital_number_of_infected,intital_number_of_immune,Successful_infections
50,220,0.5,0.6,13,31,False,ConstantRate,barabasi,1,0,50
50,224,0.5,0.6,13,30,False,ConstantRate,barabasi,1,0,50
50,226,0.5,0.6,13,28,False,ConstantRate,barabasi,1,0,50
50,221,0.5,0.6,13,32,False,ConstantRate,barabasi,1,0,50
50,224,0.5,0.6,13,31,False,ConstantRate,barabasi,1,0,50
50,227,0.5,0.6,13,28,False,ConstantRate,barabasi,1,0,50
50,222,0.5,0.6,13,25,False,ConstantRate,barabasi,1,0,50
50,217,0.5,0.6,13,32,False,ConstantRate,barabasi,1,0,50
50,214,0.5,0.6,14,28,False,ConstantRate,barabasi,1,0,50
50,223,0.5,0.6,13,28,False,ConstantRate,barabasi,1,0,50
50,228,0.5,0.6,13,31,False,ConstantRate,barabasi,1,0,50
70,321,0.5,0.6,14,41,False,ConstantRate,barabasi,1,0,70
70,319,0.5,0.6,13,45,False,ConstantRate,barabasi,1,0,70
70,317,0.5,0.6,14,39,False,ConstantRate,barabasi,1,0,70
70,321,0.5,0.6,13,41,False,ConstantRate,barabasi,1,0,70
70,321,0.5,0.6,14,41,False,ConstantRate,barabasi,1,0,70
70,319,0.5,0.6,13,51,False,ConstantRate,barabasi,1,0,70
70,328,0.5,0.6,13,42,False,ConstantRate,barabasi,1,0,70
70,327,0.5,0.6,13,47,False,ConstantRate,barabasi,1,0,70
70,320,0.5,0.6,13,36,False,ConstantRate,barabasi,1,0,70
70,324,0.5,0.6,14,49,False,ConstantRate,barabasi,1,0,70
70,323,0.5,0.6,13,46,False,ConstantRate,barabasi,1,0,70
70,328,0.5,0.6,13,47,False,ConstantRate,barabasi,1,0,70
70,320,0.5,0.6,13,46,False,ConstantRate,barabasi,1,0,70
70,320,0.5,0.6,14,33,False,ConstantRate,barabasi,1,0,70
70,325,0.5,0.6,13,38,False,ConstantRate,barabasi,1,0,70
70,325,0.5,0.6,13,47,False,ConstantRate,barabasi,1,0,70
70,322,0.5,0.6,14,48,False,ConstantRate,barabasi,1,0,70
70,326,0.5,0.6,13,37,False,ConstantRate,barabasi,1,0,70
70,321,0.5,0.6,14,38,False,ConstantRate,barabasi,1,0,70
70,319,0.5,0.6,13,38,False,ConstantRate,barabasi,1,0,70
70,328,0.5,0.6,13,45,False,ConstantRate,barabasi,1,0,70
70,328,0.5,0.6,14,39,False,ConstantRate,barabasi,1,0,70
70,329,0.5,0.6,13,41,False,ConstantRate,barabasi,1,0,70
70,316,0.5,0.6,13,34,False,ConstantRate,barabasi,1,0,70
70,322,0.5,0.6,13,40,False,ConstantRate,barabasi,1,0,70
70,324,0.5,0.6,13,44,False,ConstantRate,barabasi,1,0,70
70,322,0.5,0.6,14,41,False,ConstantRate,barabasi,1,0,70
70,320,0.5,0.6,14,44,False,ConstantRate,barabasi,1,0,70
70,323,0.5,0.6,13,44,False,ConstantRate,barabasi,1,0,70
70,323,0.5,0.6,13,47,False,ConstantRate,barabasi,1,0,70
70,322,0.5,0.6,13,41,False,ConstantRate,barabasi,1,0,70
70,321,0.5,0.6,14,39,False,ConstantRate,barabasi,1,0,70
70,319,0.5,0.6,13,34,False,ConstantRate,barabasi,1,0,70
70,325,0.5,0.6,13,44,False,ConstantRate,barabasi,1,0,70
70,323,0.5,0.6,13,43,False,ConstantRate,barabasi,1,0,70
70,323,0.5,0.6,13,46,False,ConstantRate,barabasi,1,0,70
70,326,0.5,0.6,13,43,False,ConstantRate,barabasi,1,0,70
70,319,0.5,0.6,14,46,False,ConstantRate,barabasi,1,0,69
70,321,0.5,0.6,14,41,False,ConstantRate,barabasi,1,0,70
70,322,0.5,0.6,14,40,False,ConstantRate,barabasi,1,0,70
70,320,0.5,0.6,13,47,False,ConstantRate,barabasi,1,0,70
70,326,0.5,0.6,13,41,False,ConstantRate,barabasi,1,0,70
70,326,0.5,0.6,13,37,False,ConstantRate,barabasi,1,0,70
70,326,0.5,0.6,12,45,False,ConstantRate,barabasi,1,0,70
70,323,0.5,0.6,15,39,False,ConstantRate,barabasi,1,0,70
70,318,0.5,0.6,13,41,False,ConstantRate,barabasi,1,0,70
70,325,0.5,0.6,13,45,False,ConstantRate,barabasi,1,0,70
70,321,0.5,0.6,13,45,False,ConstantRate,barabasi,1,0,70
70,327,0.5,0.6,13,45,False,ConstantRate,barabasi,1,0,70
70,322,0.5,0.6,13,39,False,ConstantRate,barabasi,1,0,70
70,327,0.5,0.6,13,42,False,ConstantRate,barabasi,1,0,70
70,322,0.5,0.6,16,47,False,ConstantRate,barabasi,1,0,70
70,321,0.5,0.6,13,38,False,ConstantRate,barabasi,1,0,70
70,321,0.5,0.6,14,33,False,ConstantRate,barabasi,1,0,69
70,320,0.5,0.6,15,42,False,ConstantRate,barabasi,1,0,70
70,326,0.5,0.6,13,40,False,ConstantRate,barabasi,1,0,70
70,331,0.5,0.6,13,46,False,ConstantRate,barabasi,1,0,70
70,319,0.5,0.6,14,41,False,ConstantRate,barabasi,1,0,70
70,327,0.5,0.6,13,48,False,ConstantRate,barabasi,1,0,70
70,328,0.5,0.6,13,41,False,ConstantRate,barabasi,1,0,70
70,324,0.5,0.6,13,43,False,ConstantRate,barabasi,1,0,70
70,322,0.5,0.6,13,42,False,ConstantRate,barabasi,1,0,70
70,325,0.5,0.6,14,52,False,ConstantRate,barabasi,1,0,70
70,318,0.5,0.6,13,44,False,ConstantRate,barabasi,1,0,69
70,327,0.5,0.6,13,41,False,ConstantRate,barabasi,1,0,70
70,328,0.5,0.6,14,40,False,ConstantRate,barabasi,1,0,70
70,323,0.5,0.6,13,43,False,ConstantRate,barabasi,1,0,70
70,322,0.5,0.6,13,40,False,ConstantRate,barabasi,1,0,70
70,316,0.5,0.6,13,42,False,ConstantRate,barabasi,1,0,70
70,319,0.5,0.6,13,44,False,ConstantRate,barabasi,1,0,70
70,320,0.5,0.6,13,40,False,ConstantRate,barabasi,1,0,70
70,319,0.5,0.6,13,39,False,ConstantRate,barabasi,1,0,70
70,323,0.5,0.6,14,45,False,ConstantRate,barabasi,1,0,70
70,324,0.5,0.6,13,42,False,ConstantRate,barabasi,1,0,70
70,326,0.5,0.6,13,41,False,ConstantRate,barabasi,1,0,70
70,317,0.5,0.6,13,48,False,ConstantRate,barabasi,1,0,70
70,321,0.5,0.6,14,41,False,ConstantRate,barabasi,1,0,70
70,316,0.5,0.6,14,38,False,ConstantRate,barabasi,1,0,70
70,321,0.5,0.6,13,45,False,ConstantRate,barabasi,1,0,70
70,318,0.5,0.6,14,38,False,ConstantRate,barabasi,1,0,70
70,314,0.5,0.6,14,40,False,ConstantRate,barabasi,1,0,70
70,320,0.5,0.6,13,52,False,ConstantRate,barabasi,1,0,70
70,323,0.5,0.6,13,39,False,ConstantRate,barabasi,1,0,70
70,325,0.5,0.6,14,48,False,ConstantRate,barabasi,1,0,70
70,317,0.5,0.6,13,51,False,ConstantRate,barabasi,1,0,70
70,321,0.5,0.6,15,37,False,ConstantRate,barabasi,1,0,70
70,328,0.5,0.6,14,43,False,ConstantRate,barabasi,1,0,70
70,319,0.5,0.6,13,40,False,ConstantRate,barabasi,1,0,70
70,328,0.5,0.6,13,43,False,ConstantRate,barabasi,1,0,70
70,320,0.5,0.6,13,36,False,ConstantRate,barabasi,1,0,70
70,324,0.5,0.6,13,50,False,ConstantRate,barabasi,1,0,70
70,326,0.5,0.6,13,40,False,ConstantRate,barabasi,1,0,70
70,321,0.5,0.6,14,28,False,ConstantRate,barabasi,1,0,70
70,324,0.5,0.6,13,47,False,ConstantRate,barabasi,1,0,70
70,327,0.5,0.6,13,36,False,ConstantRate,barabasi,1,0,70
70,322,0.5,0.6,14,37,False,ConstantRate,barabasi,1,0,70
70,317,0.5,0.6,14,43,False,ConstantRate,barabasi,1,0,70
70,314,0.5,0.6,13,42,False,ConstantRate,barabasi,1,0,70
70,323,0.5,0.6,14,32,False,ConstantRate,barabasi,1,0,70
70,328,0.5,0.6,15,42,False,ConstantRate,barabasi,1,0,70
90,421,0.5,0.6,15,49,False,ConstantRate,barabasi,1,0,90
90,419,0.5,0.6,14,52,False,ConstantRate,barabasi,1,0,90
90,417,0.5,0.6,14,55,False,ConstantRate,barabasi,1,0,90
90,421,0.5,0.6,13,55,False,ConstantRate,barabasi,1,0,90
90,421,0.5,0.6,14,56,False,ConstantRate,barabasi,1,0,90
90,419,0.5,0.6,13,50,False,ConstantRate,barabasi,1,0,90
90,428,0.5,0.6,14,51,False,ConstantRate,barabasi,1,0,90
90,427,0.5,0.6,13,48,False,ConstantRate,barabasi,1,0,90
90,420,0.5,0.6,13,59,False,ConstantRate,barabasi,1,0,90
90,424,0.5,0.6,13,62,False,ConstantRate,barabasi,1,0,90
90,423,0.5,0.6,13,59,False,ConstantRate,barabasi,1,0,90
90,428,0.5,0.6,14,56,False,ConstantRate,barabasi,1,0,90
90,420,0.5,0.6,13,57,False,ConstantRate,barabasi,1,0,90
90,420,0.5,0.6,13,52,False,ConstantRate,barabasi,1,0,90
90,425,0.5,0.6,13,56,False,ConstantRate,barabasi,1,0,90
90,425,0.5,0.6,14,56,False,ConstantRate,barabasi,1,0,90
90,422,0.5,0.6,14,49,False,ConstantRate,barabasi,1,0,90
90,426,0.5,0.6,13,59,False,ConstantRate,barabasi,1,0,90
90,421,0.5,0.6,13,54,False,ConstantRate,barabasi,1,0,90
90,419,0.5,0.6,14,43,False,ConstantRate,barabasi,1,0,90
90,428,0.5,0.6,13,51,False,ConstantRate,barabasi,1,0,90
90,428,0.5,0.6,12,59,False,ConstantRate,barabasi,1,0,90
90,429,0.5,0.6,12,55,False,ConstantRate,barabasi,1,0,90
90,416,0.5,0.6,14,57,False,ConstantRate,barabasi,1,0,90
90,422,0.5,0.6,13,47,False,ConstantRate,barabasi,1,0,90
90,424,0.5,0.6,13,49,False,ConstantRate,barabasi,1,0,90
90,422,0.5,0.6,13,52,False,ConstantRate,barabasi,1,0,90
90,420,0.5,0.6,13,63,False,ConstantRate,barabasi,1,0,90
90,423,0.5,0.6,14,51,False,ConstantRate,barabasi,1,0,90
90,423,0.5,0.6,13,59,False,ConstantRate,barabasi,1,0,90
90,422,0.5,0.6,13,50,False,ConstantRate,barabasi,1,0,90
90,421,0.5,0.6,14,49,False,ConstantRate,barabasi,1,0,90
90,419,0.5,0.6,13,54,False,ConstantRate,barabasi,1,0,90
90,425,0.5,0.6,14,49,False,ConstantRate,barabasi,1,0,90
90,423,0.5,0.6,14,41,False,ConstantRate,barabasi,1,0,90
90,423,0.5,0.6,13,56,False,ConstantRate,barabasi,1,0,90
90,426,0.5,0.6,14,63,False,ConstantRate,barabasi,1,0,90
90,419,0.5,0.6,14,58,False,ConstantRate,barabasi,1,0,89
90,421,0.5,0.6,13,63,False,ConstantRate,barabasi,1,0,90
90,422,0.5,0.6,14,58,False,ConstantRate,barabasi,1,0,90
90,420,0.5,0.6,13,56,False,ConstantRate,barabasi,1,0,90
90,426,0.5,0.6,14,60,False,ConstantRate,barabasi,1,0,90
90,426,0.5,0.6,13,52,False,ConstantRate,barabasi,1,0,90
90,426,0.5,0.6,13,51,False,ConstantRate,barabasi,1,0,90
90,423,0.5,0.6,13,59,False,ConstantRate,barabasi,1,0,90
90,418,0.5,0.6,14,54,False,ConstantRate,barabasi,1,0,90
90,425,0.5,0.6,13,61,False,ConstantRate,barabasi,1,0,90
90,421,0.5,0.6,13,58,False,ConstantRate,barabasi,1,0,90
90,427,0.5,0.6,14,50,False,ConstantRate,barabasi,1,0,90
90,422,0.5,0.6,13,54,False,ConstantRate,barabasi,1,0,90
90,427,0.5,0.6,14,49,False,ConstantRate,barabasi,1,0,90
90,422,0.5,0.6,14,51,False,ConstantRate,barabasi,1,0,90
90,421,0.5,0.6,14,58,False,ConstantRate,barabasi,1,0,90
90,421,0.5,0.6,12,48,False,ConstantRate,barabasi,1,0,89
90,420,0.5,0.6,14,59,False,ConstantRate,barabasi,1,0,90
90,426,0.5,0.6,13,46,False,ConstantRate,barabasi,1,0,90
90,431,0.5,0.6,13,54,False,ConstantRate,barabasi,1,0,90
90,419,0.5,0.6,13,48,False,ConstantRate,barabasi,1,0,90
90,427,0.5,0.6,13,54,False,ConstantRate,barabasi,1,0,90
90,428,0.5,0.6,13,59,False,ConstantRate,barabasi,1,0,90
90,424,0.5,0.6,14,58,False,ConstantRate,barabasi,1,0,90
90,422,0.5,0.6,14,63,False,ConstantRate,barabasi,1,0,90
90,425,0.5,0.6,14,54,False,ConstantRate,barabasi,1,0,90
90,418,0.5,0.6,14,52,False,ConstantRate,barabasi,1,0,89
90,427,0.5,0.6,13,52,False,ConstantRate,barabasi,1,0,90
90,428,0.5,0.6,15,56,False,ConstantRate,barabasi,1,0,90
90,423,0.5,0.6,13,49,False,ConstantRate,barabasi,1,0,90
90,422,0.5,0.6,14,56,False,ConstantRate,barabasi,1,0,90
90,416,0.5,0.6,14,59,False,ConstantRate,barabasi,1,0,90
90,419,0.5,0.6,13,49,False,ConstantRate,barabasi,1,0,90
90,420,0.5,0.6,13,53,False,ConstantRate,barabasi,1,0,90
90,419,0.5,0.6,14,55,False,ConstantRate,barabasi,1,0,90
90,423,0.5,0.6,14,53,False,ConstantRate,barabasi,1,0,90
90,424,0.5,0.6,13,56,False,ConstantRate,barabasi,1,0,90
90,426,0.5,0.6,13,41,False,ConstantRate,barabasi,1,0,90
90,417,0.5,0.6,13,60,False,ConstantRate,barabasi,1,0,90
90,421,0.5,0.6,13,49,False,ConstantRate,barabasi,1,0,90
90,416,0.5,0.6,14,67,False,ConstantRate,barabasi,1,0,90
90,421,0.5,0.6,13,64,False,ConstantRate,barabasi,1,0,90
90,418,0.5,0.6,13,55,False,ConstantRate,barabasi,1,0,90
90,414,0.5,0.6,13,51,False,ConstantRate,barabasi,1,0,90
90,420,0.5,0.6,13,50,False,ConstantRate,barabasi,1,0,90
90,423,0.5,0.6,14,55,False,ConstantRate,barabasi,1,0,90
90,425,0.5,0.6,13,62,False,ConstantRate,barabasi,1,0,90
90,417,0.5,0.6,14,56,False,ConstantRate,barabasi,1,0,90
90,421,0.5,0.6,15,54,False,ConstantRate,barabasi,1,0,90
90,428,0.5,0.6,14,58,False,ConstantRate,barabasi,1,0,90
90,419,0.5,0.6,13,48,False,ConstantRate,barabasi,1,0,90
90,428,0.5,0.6,16,49,False,ConstantRate,barabasi,1,0,90
90,420,0.5,0.6,13,57,False,ConstantRate,barabasi,1,0,90
90,424,0.5,0.6,14,50,False,ConstantRate,barabasi,1,0,90
90,426,0.5,0.6,14,56,False,ConstantRate,barabasi,1,0,90
90,421,0.5,0.6,14,61,False,ConstantRate,barabasi,1,0,90
90,424,0.5,0.6,13,59,False,ConstantRate,barabasi,1,0,90
90,427,0.5,0.6,13,60,False,ConstantRate,barabasi,1,0,90
90,422,0.5,0.6,14,52,False,ConstantRate,barabasi,1,0,90
90,417,0.5,0.6,13,61,False,ConstantRate,barabasi,1,0,90
90,414,0.5,0.6,13,54,False,ConstantRate,barabasi,1,0,90
90,423,0.5,0.6,13,52,False,ConstantRate,barabasi,1,0,90
90,428,0.5,0.6,13,45,False,ConstantRate,barabasi,1,0,90
110,521,0.5,0.6,14,64,False,ConstantRate,barabasi,1,0,110
110,519,0.5,0.6,14,65,False,ConstantRate,barabasi,1,0,110
110,517,0.5,0.6,14,67,False,ConstantRate,barabasi,1,0,110
110,521,0.5,0.6,13,74,False,ConstantRate,barabasi,1,0,110
110,521,0.5,0.6,14,55,False,ConstantRate,barabasi,1,0,110
110,519,0.5,0.6,14,68,False,ConstantRate,barabasi,1,0,110
110,528,0.5,0.6,14,68,False,ConstantRate,barabasi,1,0,110
110,527,0.5,0.6,13,66,False,ConstantRate,barabasi,1,0,110
110,520,0.5,0.6,14,63,False,ConstantRate,barabasi,1,0,110
110,524,0.5,0.6,13,60,False,ConstantRate,barabasi,1,0,110
110,523,0.5,0.6,13,72,False,ConstantRate,barabasi,1,0,110
110,528,0.5,0.6,13,62,False,ConstantRate,barabasi,1,0,110
110,520,0.5,0.6,15,65,False,ConstantRate,barabasi,1,0,110
110,520,0.5,0.6,14,61,False,ConstantRate,barabasi,1,0,110
110,525,0.5,0.6,15,64,False,ConstantRate,barabasi,1,0,110
110,525,0.5,0.6,14,65,False,ConstantRate,barabasi,1,0,110
110,522,0.5,0.6,13,70,False,ConstantRate,barabasi,1,0,110
110,526,0.5,0.6,13,69,False,ConstantRate,barabasi,1,0,110
110,521,0.5,0.6,13,70,False,ConstantRate,barabasi,1,0,110
110,519,0.5,0.6,14,68,False,ConstantRate,barabasi,1,0,110
110,528,0.5,0.6,14,73,False,ConstantRate,barabasi,1,0,110
110,528,0.5,0.6,13,62,False,ConstantRate,barabasi,1,0,110
110,529,0.5,0.6,13,68,False,ConstantRate,barabasi,1,0,110
110,516,0.5,0.6,19,55,False,ConstantRate,barabasi,1,0,110
110,522,0.5,0.6,13,63,False,ConstantRate,barabasi,1,0,110
110,524,0.5,0.6,13,59,False,ConstantRate,barabasi,1,0,110
110,522,0.5,0.6,14,72,False,ConstantRate,barabasi,1,0,110
110,520,0.5,0.6,14,69,False,ConstantRate,barabasi,1,0,110
110,523,0.5,0.6,13,60,False,ConstantRate,barabasi,1,0,110
110,523,0.5,0.6,14,71,False,ConstantRate,barabasi,1,0,110
110,522,0.5,0.6,15,75,False,ConstantRate,barabasi,1,0,110
110,521,0.5,0.6,14,72,False,ConstantRate,barabasi,1,0,110
110,519,0.5,0.6,14,63,False,ConstantRate,barabasi,1,0,110
110,525,0.5,0.6,14,71,False,ConstantRate,barabasi,1,0,110
110,523,0.5,0.6,13,66,False,ConstantRate,barabasi,1,0,110
110,523,0.5,0.6,14,62,False,ConstantRate,barabasi,1,0,110
110,526,0.5,0.6,14,67,False,ConstantRate,barabasi,1,0,110
110,519,0.5,0.6,15,64,False,ConstantRate,barabasi,1,0,109
110,521,0.5,0.6,14,69,False,ConstantRate,barabasi,1,0,110
110,522,0.5,0.6,13,57,False,ConstantRate,barabasi,1,0,110
110,520,0.5,0.6,14,68,False,ConstantRate,barabasi,1,0,110
110,526,0.5,0.6,14,58,False,ConstantRate,barabasi,1,0,110
110,526,0.5,0.6,14,56,False,ConstantRate,barabasi,1,0,110
110,526,0.5,0.6,14,67,False,ConstantRate,barabasi,1,0,110
110,523,0.5,0.6,14,77,False,ConstantRate,barabasi,1,0,110
110,518,0.5,0.6,13,69,False,ConstantRate,barabasi,1,0,110
110,525,0.5,0.6,13,74,False,ConstantRate,barabasi,1,0,110
110,521,0.5,0.6,13,62,False,ConstantRate,barabasi,1,0,110
110,527,0.5,0.6,13,61,False,ConstantRate,barabasi,1,0,110
110,522,0.5,0.6,14,61,False,ConstantRate,barabasi,1,0,110
110,527,0.5,0.6,13,59,False,ConstantRate,barabasi,1,0,110
110,522,0.5,0.6,14,65,False,ConstantRate,barabasi,1,0,110
110,521,0.5,0.6,14,69,False,ConstantRate,barabasi,1,0,110
110,521,0.5,0.6,14,62,False,ConstantRate,barabasi,1,0,109
110,520,0.5,0.6,14,65,False,ConstantRate,barabasi,1,0,110
110,526,0.5,0.6,13,63,False,ConstantRate,barabasi,1,0,110
110,531,0.5,0.6,14,77,False,ConstantRate,barabasi,1,0,110
110,519,0.5,0.6,13,68,False,ConstantRate,barabasi,1,0,110
110,527,0.5,0.6,14,62,False,ConstantRate,barabasi,1,0,110
110,528,0.5,0.6,13,70,False,ConstantRate,barabasi,1,0,110
110,524,0.5,0.6,14,69,False,ConstantRate,barabasi,1,0,110
110,522,0.5,0.6,13,68,False,ConstantRate,barabasi,1,0,110
110,525,0.5,0.6,13,66,False,ConstantRate,barabasi,1,0,110
110,518,0.5,0.6,13,62,False,ConstantRate,barabasi,1,0,109
110,527,0.5,0.6,14,65,False,ConstantRate,barabasi,1,0,110
110,528,0.5,0.6,14,66,False,ConstantRate,barabasi,1,0,110
110,523,0.5,0.6,14,58,False,ConstantRate,barabasi,1,0,110
110,522,0.5,0.6,13,71,False,ConstantRate,barabasi,1,0,110
110,516,0.5,0.6,13,62,False,ConstantRate,barabasi,1,0,110
110,519,0.5,0.6,14,65,False,ConstantRate,barabasi,1,0,110
110,520,0.5,0.6,13,76,False,ConstantRate,barabasi,1,0,110
110,519,0.5,0.6,13,61,False,ConstantRate,barabasi,1,0,110
110,523,0.5,0.6,13,67,False,ConstantRate,barabasi,1,0,110
110,524,0.5,0.6,14,62,False,ConstantRate,barabasi,1,0,110
110,526,0.5,0.6,13,62,False,ConstantRate,barabasi,1,0,110
110,517,0.5,0.6,14,74,False,ConstantRate,barabasi,1,0,110
110,521,0.5,0.6,14,65,False,ConstantRate,barabasi,1,0,110
110,516,0.5,0.6,14,68,False,ConstantRate,barabasi,1,0,110
110,521,0.5,0.6,14,61,False,ConstantRate,barabasi,1,0,110
110,518,0.5,0.6,13,63,False,ConstantRate,barabasi,1,0,110
110,514,0.5,0.6,13,65,False,ConstantRate,barabasi,1,0,110
110,520,0.5,0.6,14,62,False,ConstantRate,barabasi,1,0,110
110,523,0.5,0.6,13,64,False,ConstantRate,barabasi,1,0,110
110,525,0.5,0.6,13,55,False,ConstantRate,barabasi,1,0,110
110,517,0.5,0.6,13,61,False,ConstantRate,barabasi,1,0,110
110,521,0.5,0.6,14,73,False,ConstantRate,barabasi,1,0,110
110,528,0.5,0.6,14,60,False,ConstantRate,barabasi,1,0,110
110,519,0.5,0.6,14,61,False,ConstantRate,barabasi,1,0,110
110,528,0.5,0.6,14,63,False,ConstantRate,barabasi,1,0,110
110,520,0.5,0.6,15,63,False,ConstantRate,barabasi,1,0,110
110,524,0.5,0.6,13,74,False,ConstantRate,barabasi,1,0,110
110,526,0.5,0.6,14,59,False,ConstantRate,barabasi,1,0,110
110,521,0.5,0.6,13,68,False,ConstantRate,barabasi,1,0,110
110,524,0.5,0.6,13,72,False,ConstantRate,barabasi,1,0,110
110,527,0.5,0.6,14,62,False,ConstantRate,barabasi,1,0,110
110,522,0.5,0.6,13,62,False,ConstantRate,barabasi,1,0,110
110,517,0.5,0.6,13,67,False,ConstantRate,barabasi,1,0,110
110,514,0.5,0.6,13,63,False,ConstantRate,barabasi,1,0,110
110,523,0.5,0.6,14,70,False,ConstantRate,barabasi,1,0,110
110,528,0.5,0.6,14,59,False,ConstantRate,barabasi,1,0,110
130,621,0.5,0.6,14,77,False,ConstantRate,barabasi,1,0,130
130,619,0.5,0.6,13,74,False,ConstantRate,barabasi,1,0,130
130,617,0.5,0.6,13,68,False,ConstantRate,barabasi,1,0,130
130,621,0.5,0.6,14,84,False,ConstantRate,barabasi,1,0,130
130,621,0.5,0.6,13,81,False,ConstantRate,barabasi,1,0,130
130,619,0.5,0.6,14,83,False,ConstantRate,barabasi,1,0,130
130,628,0.5,0.6,14,89,False,ConstantRate,barabasi,1,0,130
130,627,0.5,0.6,14,75,False,ConstantRate,barabasi,1,0,130
130,620,0.5,0.6,14,70,False,ConstantRate,barabasi,1,0,130
130,624,0.5,0.6,15,77,False,ConstantRate,barabasi,1,0,130
130,623,0.5,0.6,14,79,False,ConstantRate,barabasi,1,0,130
130,628,0.5,0.6,14,75,False,ConstantRate,barabasi,1,0,130
130,620,0.5,0.6,14,95,False,ConstantRate,barabasi,1,0,130
130,620,0.5,0.6,13,75,False,ConstantRate,barabasi,1,0,130
130,625,0.5,0.6,15,73,False,ConstantRate,barabasi,1,0,130
130,625,0.5,0.6,14,78,False,ConstantRate,barabasi,1,0,130
130,622,0.5,0.6,14,78,False,ConstantRate,barabasi,1,0,130
130,626,0.5,0.6,14,81,False,ConstantRate,barabasi,1,0,130
130,621,0.5,0.6,15,73,False,ConstantRate,barabasi,1,0,130
130,619,0.5,0.6,14,71,False,ConstantRate,barabasi,1,0,130
130,628,0.5,0.6,14,72,False,ConstantRate,barabasi,1,0,130
130,628,0.5,0.6,14,83,False,ConstantRate,barabasi,1,0,130
130,629,0.5,0.6,13,76,False,ConstantRate,barabasi,1,0,130
130,616,0.5,0.6,14,73,False,ConstantRate,barabasi,1,0,130
130,622,0.5,0.6,13,75,False,ConstantRate,barabasi,1,0,130
130,624,0.5,0.6,14,78,False,ConstantRate,barabasi,1,0,130
130,622,0.5,0.6,14,85,False,ConstantRate,barabasi,1,0,130
130,620,0.5,0.6,14,81,False,ConstantRate,barabasi,1,0,130
130,623,0.5,0.6,13,77,False,ConstantRate,barabasi,1,0,130
130,623,0.5,0.6,14,81,False,ConstantRate,barabasi,1,0,130
130,622,0.5,0.6,14,79,False,ConstantRate,barabasi,1,0,130
130,621,0.5,0.6,14,87,False,ConstantRate,barabasi,1,0,130
130,619,0.5,0.6,13,91,False,ConstantRate,barabasi,1,0,130
130,625,0.5,0.6,14,70,False,ConstantRate,barabasi,1,0,130
130,623,0.5,0.6,14,72,False,ConstantRate,barabasi,1,0,130
130,623,0.5,0.6,14,79,False,ConstantRate,barabasi,1,0,130
130,626,0.5,0.6,13,81,False,ConstantRate,barabasi,1,0,130
130,619,0.5,0.6,15,76,False,ConstantRate,barabasi,1,0,129
130,621,0.5,0.6,13,72,False,ConstantRate,barabasi,1,0,130
130,622,0.5,0.6,14,79,False,ConstantRate,barabasi,1,0,130
130,620,0.5,0.6,14,83,False,ConstantRate,barabasi,1,0,130
130,626,0.5,0.6,14,82,False,ConstantRate,barabasi,1,0,130
130,626,0.5,0.6,13,69,False,ConstantRate,barabasi,1,0,130
130,626,0.5,0.6,13,77,False,ConstantRate,barabasi,1,0,130
130,623,0.5,0.6,13,79,False,ConstantRate,barabasi,1,0,130
130,618,0.5,0.6,13,77,False,ConstantRate,barabasi,1,0,130
130,625,0.5,0.6,14,78,False,ConstantRate,barabasi,1,0,130
130,621,0.5,0.6,14,85,False,ConstantRate,barabasi,1,0,130
130,627,0.5,0.6,13,82,False,ConstantRate,barabasi,1,0,130
130,622,0.5,0.6,14,74,False,ConstantRate,barabasi,1,0,130
130,627,0.5,0.6,13,79,False,ConstantRate,barabasi,1,0,130
130,622,0.5,0.6,16,72,False,ConstantRate,barabasi,1,0,130
130,621,0.5,0.6,14,86,False,ConstantRate,barabasi,1,0,130
130,621,0.5,0.6,14,82,False,ConstantRate,barabasi,1,0,129
130,620,0.5,0.6,14,76,False,ConstantRate,barabasi,1,0,130
130,626,0.5,0.6,14,78,False,ConstantRate,barabasi,1,0,130
130,631,0.5,0.6,14,91,False,ConstantRate,barabasi,1,0,130
130,619,0.5,0.6,14,75,False,ConstantRate,barabasi,1,0,130
130,627,0.5,0.6,13,75,False,ConstantRate,barabasi,1,0,130
130,628,0.5,0.6,13,78,False,ConstantRate,barabasi,1,0,130
130,624,0.5,0.6,15,82,False,ConstantRate,barabasi,1,0,130
130,622,0.5,0.6,13,74,False,ConstantRate,barabasi,1,0,130
130,625,0.5,0.6,15,75,False,ConstantRate,barabasi,1,0,130
130,618,0.5,0.6,14,79,False,ConstantRate,barabasi,1,0,129
130,627,0.5,0.6,14,81,False,ConstantRate,barabasi,1,0,130
130,628,0.5,0.6,14,72,False,ConstantRate,barabasi,1,0,130
130,623,0.5,0.6,13,71,False,ConstantRate,barabasi,1,0,130
130,622,0.5,0.6,14,77,False,ConstantRate,barabasi,1,0,130
130,616,0.5,0.6,14,74,False,ConstantRate,barabasi,1,0,130
130,619,0.5,0.6,14,87,False,ConstantRate,barabasi,1,0,130
130,620,0.5,0.6,14,77,False,ConstantRate,barabasi,1,0,130
130,619,0.5,0.6,14,74,False,ConstantRate,barabasi,1,0,130
130,623,0.5,0.6,14,72,False,ConstantRate,barabasi,1,0,130
130,624,0.5,0.6,13,82,False,ConstantRate,barabasi,1,0,130
130,626,0.5,0.6,13,78,False,ConstantRate,barabasi,1,0,130
